created_at,text,sentiment_polarity,sentiment_label
2022-08-06 07:53:10+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:53:04+00:00,Hmmm anyways go check still buy dip BTC ’ best place bsc Altcoins Binance,1.0,Positive
2022-08-06 07:53:04+00:00,One must foolish underestimate BTCPAY potential The trajectory BTCPAY cant unseen And keep appealing noticeable names btcpay bitcoinpay btc crypto,0.25,Positive
2022-08-06 07:53:03+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:53:01+00:00,Join posschain CryptoGiveaway Bsc Bitcoin Crypto BSC BinanceSmartChain Airdrop BTC POSS eth Giveaway gift,0.0,Neutral
2022-08-06 07:53:01+00:00,If less 1 BTC make life ’ mission get 1 whole Bitcoin day No matter hard feels right make goal give best shot 💪 🙏,0.20547619047619045,Positive
2022-08-06 07:52:59+00:00,moneywithoutborders dude polygon pump btc A good project collecting investment developing moving confidently towards goals set This means team way achieve goal succeed,0.6,Positive
2022-08-06 07:52:57+00:00,Good morning Bitnam Btc gon na pump weekend Ive 3Hs pointing upward direction 1 downwards Whats gon na,0.7,Positive
2022-08-06 07:52:55+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:52:55+00:00,“ Decentralization bait ” Ridiculous And BTC ‘ cRyPtO ’ thing Decentralized means value exchange defence mechanism available us combat dystopian commie future amp CBDC ’ ‘ direct advertisement system,0.04166666666666668,Positive
2022-08-06 07:52:48+00:00,Just Check BASED DEV BASED communityWE Aim Millions hold nice Floor 🔥💎 Our nfts getting 5cashback trade💯🔥 apegrow bnb ntf CG CMC squidgrow shiba memecoin GEM nft 1000xgem Bullish binance gateio ETH btc,0.6,Positive
2022-08-06 07:52:48+00:00,Current Bitcoin price 2321988 USD Follow recent Bitcoin price updates BTC crypto cryptocurrency Source Bitstamp,0.0,Neutral
2022-08-06 07:52:47+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:52:46+00:00,updated price LTC ETH MATIC LTC 6176 USD ETH 0074201 BTC MATIC 00005406 ETH I tweet updated prices follow get recent updates cryptocurrency crypto,0.0,Neutral
2022-08-06 07:52:42+00:00,🚄 DKA 65 Others 🟢 42 🔴 24 🇰🇷 4243억원 🇺🇸 3631017 🇯🇵 ¥398824910 🇪🇺 €3073216 🇨🇳 23440849元 🎉Upflow volume Now UpbitKorea DKA ETC ZIL BTC META FLOW ETH ATOM BTG EOS XRP QTUM BORA T SOL AAVE AVAX MVL GMT PLA LOOM CRE STRAX AXS,0.0,Neutral
2022-08-06 07:52:40+00:00,btcpay deflationary token burns transaction What stop going go moon Buying opportunity btcpay bitcoinpay btc crypto IndiaWantsCrypto pancakeswap hotbit,0.0,Neutral
2022-08-06 07:52:39+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:52:37+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:52:37+00:00,Best rebase project BSC BNB network incoming offers sustainable 177 daily APR monthly halvening 10 liquidity management system avoid dumps doxxed team BNB BTC Crypto Cryptocurrency Rebasing BlockchainGaming,0.3666666666666667,Positive
2022-08-06 07:52:34+00:00,EOS Eosio Crypto BUY PRİCE WİLL RİSE QNT BNT ADA XLM SAND SOL LUNA ETC KSM ONE BTC EGLD GALA KSM LINK,0.0,Neutral
2022-08-06 07:52:32+00:00,I believe faithful projectThe projector lot attractions hopefully project better future best I love Nice project Airdrops BNB BTC cryptocurrency ETH,0.52,Positive
2022-08-06 07:52:30+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:52:29+00:00,🔔Legendary Bitcoin Mining site ▫️Free 000025 Bitcoin ▫️Free 300 GHs speed ♦️Crypto mining minutes ♦️000025 BTC 300 GHs added balance free registration 💻Free registration link Bitcoin Btc Binance,0.4,Positive
2022-08-06 07:52:27+00:00,Where buy btcpay It available pancakeswap btcpay bitcoinpay bitcoin btc IndiaWantsCrypto crypto pancakeswap,0.4,Positive
2022-08-06 07:52:27+00:00,EOS Eosio Crypto BUY POSITIVE BUY CAKE BNB DASH ETH XRP TRX ETH BTC XLM ICX DAI BCDBTC AVAX NANO XRP,0.22727272727272727,Positive
2022-08-06 07:52:25+00:00,Current Polygon price Alert Matic 0933553 USD BTC 4018e05 ETH 000054115 Follow recent Matic price updates altcoin crypto cryptocurrency,0.0,Neutral
2022-08-06 07:52:24+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:52:17+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:52:17+00:00,Earn profit whilst participating tokensale hugest launchpad 2022 Time runs fast costs rising ’ skip chance 🤑🎉 nftgaming crowd1 NFTs BTC,0.2,Positive
2022-08-06 07:52:14+00:00,Current Bitcoin Price 23206 BTC Crypto,0.0,Neutral
2022-08-06 07:52:10+00:00,Ethereum price update ETH 172474 USD Bitcoin 007424463528550827 BTC Follow recent ETH price updates altcoin cryptocurrency crypto,0.0,Neutral
2022-08-06 07:52:09+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:52:07+00:00,Bitcoin Last Price 23218 BTC 🚀 Daily Indicators •Pivot Fibonacci Support 1 20003 S2 18603 S3 16337 Middle 22269 Resistance 1 24535 Ethereum Last Price 1724 ETH •Pivot S1 1192 S2 1009 S3 712 M 1490 R1 1787 Crypto DeFi 36 191162,0.0,Neutral
2022-08-06 07:52:07+00:00,Happy Saturday 😎😎😎 Shill next 1000xgem altcoins memecoins NFT BSCGems Talkado crypto altcoinseason BNB ETH BTC Crypto,0.4,Positive
2022-08-06 07:52:05+00:00,One must foolish underestimate BTCPAY potential The trajectory BTCPAY cant unseen And keep appealing noticeable names btcpay bitcoinpay btc crypto,0.25,Positive
2022-08-06 07:52:05+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:52:01+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:51:59+00:00,OGN I see retracement occur OGN making big move I loading bags OGN big move Stay tuned update cryptotrading Cryptos cryptocurrencies Crypto binance Houbi Kucoin BTC ETHEREUM BTC,0.0,Neutral
2022-08-06 07:51:55+00:00,GM Bullish feellings BTC,0.0,Neutral
2022-08-06 07:51:55+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:51:51+00:00,🎉Sold 🎉 BanditPets More On OpenSea Floor Price 004ETH polygon Join Discord links ETH SOL NFTCommunity NFTs NFT art ETH SOL OpenSeaNFT MATIC BTC investing NFTJPN,0.5,Positive
2022-08-06 07:51:51+00:00,BTC 2322847,0.0,Neutral
2022-08-06 07:51:49+00:00,btcpay deflationary token burns transaction What stop going go moon Buying opportunity btcpay bitcoinpay btc crypto IndiaWantsCrypto pancakeswap hotbit,0.0,Neutral
2022-08-06 07:51:49+00:00,Next btc 🌕,0.0,Neutral
2022-08-06 07:51:48+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:51:47+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:51:47+00:00,Current Bitcoin price 2321656 USD Follow recent Bitcoin price updates BTC crypto cryptocurrency Source Binance,0.0,Neutral
2022-08-06 07:51:47+00:00,🚄 DKA 59 Others 🟢 43 🔴 17 🇰🇷 3369억원 🇺🇸 2883298 🇯🇵 ¥316696719 🇪🇺 €2440362 🇨🇳 18613782元 🎉Upflow volume Now UpbitKorea DKA ETC ZIL BTC META ENJ AVAX ETH XRP SOL BTG T AAVE BORA LOOM VET AXS XEC STRAX ALGO QTUM CRE EOS STORJ,0.0,Neutral
2022-08-06 07:51:46+00:00,You right sirBTC bnb Spky create future young old The adoption getting stronger better🫡,0.12142857142857141,Positive
2022-08-06 07:51:44+00:00,Passive Miner pays BTC makemoney passiveincome bitcoin btc cryptocurrency,0.0,Neutral
2022-08-06 07:51:44+00:00,updated price XRP XLM ETC XRP 03751 USD XLM 516e06 BTC ETC 00223 ETH I tweet updated prices follow get recent updates cryptocurrency crypto,0.0,Neutral
2022-08-06 07:51:43+00:00,Tomorrow big day Parex Prx You experience happiness us earn good income Are ready hear super news altcoin Crypto kripto btc avax eth LBank cointiger pancakeswap mexc bitwell binance Huobi,0.3866666666666666,Positive
2022-08-06 07:51:43+00:00,From21M Link Available OpenSea 021 ETH NFTs NFTGiveaways nftart nftcollector Crypto BTC,0.4,Positive
2022-08-06 07:51:42+00:00,Earn BTC Stack BFG daily dividends Play smart btc bitcoin cryptocurrency makemoney crypto,0.10714285714285714,Positive
2022-08-06 07:51:42+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:51:40+00:00,BTC Derivs Sheet Tweet every 15 min CME Delayed 10 min GS Delayed 15 min OI SHARES OUT,0.0,Neutral
2022-08-06 07:51:40+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:51:35+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:51:31+00:00,SUI Token Presale How buy SUI Coin Presale via sui btc eth,0.0,Neutral
2022-08-06 07:51:31+00:00,Where buy btcpay It available pancakeswap btcpay bitcoinpay bitcoin btc IndiaWantsCrypto crypto pancakeswap,0.4,Positive
2022-08-06 07:51:27+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:51:27+00:00,BITCOIN FREEDOM effective trading software This Cryptocurrency Trading Software Is Your Ticket To Financial Freedom Start Earning Real Profits With The Bitcoin freedom BTC Crypto ETH NFTCommunity SocialFi Blockchain,0.26666666666666666,Positive
2022-08-06 07:51:20+00:00,🇮🇳 बिटकॉइनBTC आर्बिट्रेज संभावना ‼ ✅BestAsk ExchangeWazirx ⬇Price BUY 1BTC 1892812 INR ✅BestBid ExchangeZebpay ⬆Price SELL 1BTC 1924879 INR 💰💴Trading Profit💴💰32067 INR Bitcoin BTC India BTCINR Arbitrage,0.0,Neutral
2022-08-06 07:51:18+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:51:17+00:00,🚄 DKA 63 Others 🟢 48 🔴 16 🇰🇷 4142억원 🇺🇸 3544337 🇯🇵 ¥389304126 🇪🇺 €2999852 🇨🇳 22881267元 🎉Upflow volume Now UpbitKorea DKA ETC SRM ZIL BTC META ENJ XRP SOL MTL BAT AVAX ETH BORA STPT BTG DOGE MANA MATIC T AAVE LOOM AXS STRA,0.0,Neutral
2022-08-06 07:51:12+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:51:12+00:00,LFG LAIKA army unstoppable eth btc bnb shib doge,0.0,Neutral
2022-08-06 07:51:09+00:00,Ethereum price update ETH 172429 USD Bitcoin 007425389 BTC Follow recent ETH price updates altcoin cryptocurrency crypto,0.0,Neutral
2022-08-06 07:51:09+00:00,Make sure get proper sleep 💸 And remember always trade Phemex ➡️ BTC Phemex meme CryptoFun,0.25,Positive
2022-08-06 07:51:07+00:00,Bitcoin Last Price 23225 BTC 🚀 Daily Indicators •Variation since 00h00UTC 036 •MACD MACD Line 355 Signal Line 342 Ethereum Last Price 1725 ETH •Variation 07 •MACD MACD Line 94 Signal Line 93 Blockchain Web3 26 191161,0.0,Neutral
2022-08-06 07:51:03+00:00,Check latest live price cryptocurrency Just click BTC Bitcoin Ethereum BNB dogecoin Solana,0.3181818181818182,Positive
2022-08-06 07:51:02+00:00,One must foolish underestimate BTCPAY potential The trajectory BTCPAY cant unseen And keep appealing noticeable names btcpay bitcoinpay btc crypto,0.25,Positive
2022-08-06 07:51:01+00:00,Every investor wants BTCPAY btcpay btc bitcoinpay crypto pancakeswap hotbit cryptocurrency,0.2,Positive
2022-08-06 07:51:00+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:51:00+00:00,Global recession incoming people liquidate crypto pay bills The first drop sentiment alone Wait people actually sell eat crypto Btc Bitcoin Eth sol Aave Matic Shib Doge Put money work,0.08333333333333333,Positive
2022-08-06 07:50:57+00:00,bitcoin look Saturday Night Pump LFG crypto btc ETH MATIC NFTCommunity NFTs wassieverse,0.0,Neutral
2022-08-06 07:50:56+00:00,Crypto headlines offer BTC trading institutions add coinbase intgrations platforms launching Crypto prepaid card Argentina binance coinbase meta BlackRock cryptocurrencies,0.0,Neutral
2022-08-06 07:50:55+00:00,SUI Token Presale How buy SUI Coin Presale via sui btc eth,0.0,Neutral
2022-08-06 07:50:55+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:50:54+00:00,Just Check BASED DEV BASED communityWE Aim Millions hold nice Floor 🔥💎 Our nfts getting 5cashback trade💯🔥 apegrow bnb ntf CG CMC squidgrow shiba memecoin GEM nft 1000xgem Bullish binance gateio ETH btc,0.6,Positive
2022-08-06 07:50:52+00:00,SUI Token Presale How buy SUI Coin Presale via sui btc eth hashtag,0.0,Neutral
2022-08-06 07:50:52+00:00,Crypto Cryptocurrency BTC ETH BNB Solana Bitcoin BTC 2319316 Change 008 ETH 172186 Change 017 BNB 31491 Change 027 Solana 4037 Change 004 Follow hourly update,0.0,Neutral
2022-08-06 07:50:51+00:00,North Korean Hacker Collective ‘ The Lazarus Group ’ Behind DeBridge Finance Attack bitcoin BTC crypto via,-0.4,Negative
2022-08-06 07:50:48+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:50:48+00:00,If cdbc fail btcit merge POS politisasion crypto,-0.5,Negative
2022-08-06 07:50:47+00:00,Current Bitcoin price 2322686 USD Follow recent Bitcoin price updates BTC crypto cryptocurrency Source Blockchain,0.0,Neutral
2022-08-06 07:50:46+00:00,Aptos Token Presale How buy APT Coin Presale via aptos btc eth,0.6,Positive
2022-08-06 07:50:45+00:00,I would wish buy BTCbut I need use money something else though😊,0.0,Neutral
2022-08-06 07:50:45+00:00,BEST COMMUNITY IN BSC AND BEST DEVELOPMENT WE ACHIEVE 1M MCAP CGC amp CMC Soon The moonshoot 🔥🔥Potential x1000 ShibaGrow SquidGrow BSC BNB cryptocurrency crypto BTC ETH BSCGEMS 100XGEMS DOGE SHIBA SHIB,1.0,Positive
2022-08-06 07:50:43+00:00,🚄 DKA 65 Others 🟢 47 🔴 19 🇰🇷 3816억원 🇺🇸 3265412 🇯🇵 ¥358667476 🇪🇺 €2763776 🇨🇳 21080605元 🎉Upflow volume Now UpbitKorea DKA ETC ZIL BTC META ENJ SOL MTL BAT ETH BORA THETA STPT AVAX DOGE T AAVE XEC LOOM NEO AXS STRAX ALGO CR,0.0,Neutral
2022-08-06 07:50:42+00:00,EOS Eosio Crypto BUY THE RISING MARKET ETH XEMBTC BTTN pDOTn ADA KSM NEO BTC IOT ETC DOT DOGE MKR MATIC AAVE,0.0,Neutral
2022-08-06 07:50:42+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:50:41+00:00,updated price ADA XLM ETC ADA 05189 USD XLM 516e06 BTC ETC 002231 ETH I tweet updated prices follow get recent updates cryptocurrency crypto,0.0,Neutral
2022-08-06 07:50:36+00:00,A year ago canister smart contracts allowed hold ICP Tokens Now hold ICP real BTC onchain without using bridges Just ICPs nodes signing distributed Threshold ECDSA signatures Subnets Endtoend blockchain,0.20714285714285713,Positive
2022-08-06 07:50:35+00:00,This really cool Its exciting offer provided users structured products investment returns toppled also fits risk preference trofi 25btc btcgiveaway defi btc swap,0.32499999999999996,Positive
2022-08-06 07:50:35+00:00,btcpay deflationary token burns transaction What stop going go moon Buying opportunity btcpay bitcoinpay btc crypto IndiaWantsCrypto pancakeswap hotbit,0.0,Neutral
2022-08-06 07:50:33+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:50:33+00:00,📢Idle Dollars In My Machines 📋 Curated post Publish0x 💎 Read write articles get 💰 crypto referral earn btc,0.0,Neutral
2022-08-06 07:50:32+00:00,BTC Price 23227 ETH Price 1724 LTC Price 61 Next update 10 minutes Last updated 0503110,0.0,Neutral
2022-08-06 07:50:31+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:50:30+00:00,Mystery Date Jan30th21 never solved world never know facts clue When bots start look one crypto amp soon pull great bull Crypto Rally Stay Tuned memecoin Altcoins BTC Pls Vote IS THAT 🌟 EXIST WHICH WILL DEFEAT SHIB RECORDS,0.8,Positive
2022-08-06 07:50:26+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:50:22+00:00,I love smell 🐶 Floki Marvin PALS always Wise investing part wise spending And ’ never late invest today ✅💯🤑 FLOKIMARVIN PALS BSC ELONMUSK BTC ETH REWARDS MEME,0.5125,Positive
2022-08-06 07:50:20+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:50:20+00:00,Where buy btcpay It available pancakeswap btcpay bitcoinpay bitcoin btc IndiaWantsCrypto crypto pancakeswap,0.4,Positive
2022-08-06 07:50:15+00:00,Another lowcap ready go SaudiDoge 🔅 BNB Cryptos ETH BTC poocoin PancakeSwap 1000xgem,0.2,Positive
2022-08-06 07:50:13+00:00,BTC Was First ETH Was Second Is Up Next 🤔,0.08333333333333333,Positive
2022-08-06 07:50:12+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:50:09+00:00,🚄 ETC 68 Others 🟢 51 🔴 18 🇰🇷 4355억원 🇺🇸 3726932 🇯🇵 ¥409360139 🇪🇺 €3154397 🇨🇳 24060055元 🎉Upflow volume Now UpbitKorea ETC DKA SRM BTC ZIL XRP SOL ENJ BAT STPT AVAX BORA THETA ETH DOGE BTG STRAX MATIC TT AXS T NEO STEEM LIN,0.0,Neutral
2022-08-06 07:50:08+00:00,Ethereum price update ETH 172438 USD Bitcoin 007425250363968086 BTC Follow recent ETH price updates altcoin cryptocurrency crypto,0.0,Neutral
2022-08-06 07:50:07+00:00,ikolF Floki killer mate bsc bscgems 100x floki memecoin nfts 1000x bnb btc SHIB shiba bep20,0.0,Neutral
2022-08-06 07:50:05+00:00,market selling gift BTC BTC,0.0,Neutral
2022-08-06 07:50:04+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:50:02+00:00,Current Bitcoin Price USD 2322432 GBP £1940606 Euro €2262388 bitcoin btc btc btcusd btcgbp btceur crypto cryptocurrency,0.0,Neutral
2022-08-06 07:50:02+00:00,Crypto shıb Bitcoin BTC bnb Binance eth ada atom xrp xlm lınk xtz dot eos doge band sxp neo kripto kava sinyal crv srm algo tnt twt comp usdc tether AVAX Cardano investing invest cryptocurrecy 06082022 Bitcoin price last 7 days,0.0,Neutral
2022-08-06 07:50:02+00:00,BONDUSDT BOND Signal 1 Last Signal NA Before 857800000 After 893700000 🟢419 Volume Chng 368123 USDT 669 Daily Price Chng 419🟢 Volume 2547909 USDT 🚀PRO ➡️ 🐳 Crypto Bitcoin BTC ETH,0.0,Neutral
2022-08-06 07:49:59+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:49:56+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:49:55+00:00,📈BTC Increasing 034 Average price last hour BTCUSDT 232119829,-0.075,Negative
2022-08-06 07:49:55+00:00,🛑You missed BTC 🛑You missed DOGE 🛑You missed ETH 🛑You missed ADA 🛑 You missed BNB 🛑 You missed LINK 🛑 You missed DOT 🛑 You missed SHIB 🟢 Don ’ miss PLNTMAX ✓Presale Ongoing Buy ✓Fills Bags get Ready,0.2,Positive
2022-08-06 07:49:54+00:00,One must foolish underestimate BTCPAY potential The trajectory BTCPAY cant unseen And keep appealing noticeable names btcpay bitcoinpay btc crypto,0.25,Positive
2022-08-06 07:49:52+00:00,Good morning Hodlers lunc doge amc gme btc eth xrp bnb wkhs,0.7,Positive
2022-08-06 07:49:51+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
2022-08-06 07:49:51+00:00,LunaGens 1000xgems ’ miss BRC20 BRISE BITGERT BRISECHAIN KISHUINU SHINJA SAITAMAINU PITBULL BTC ETHEREUM BINANCE CARDANO SOLANO DeFi BabyDoge catcoin shib dogecoin FTM AVAX FTM,0.0,Neutral
2022-08-06 07:49:50+00:00,Bitcoin How much I BTC,0.2,Positive
2022-08-06 07:49:46+00:00,Current Bitcoin price 2322997 USD Follow recent Bitcoin price updates BTC crypto cryptocurrency Source Bitstamp,0.0,Neutral
2022-08-06 07:49:46+00:00,Just Check BASED DEV BASED communityWE Aim Millions hold nice Floor 🔥💎 Our nfts getting 5cashback trade💯🔥 apegrow bnb ntf CG CMC squidgrow shiba memecoin GEM nft 1000xgem Bullish binance gateio ETH btc,0.6,Positive
2022-08-06 07:49:46+00:00,📉 BTC ShortedSell 074945 UTC 2321900 USDT 33864 BTC 78628822 Volume 164945 JST Bitcoin BTCUSDT Binance Futures BinanceFutures xCryptoAlert xCryptoAlertBTC 🐳🐳🐳,0.0,Neutral
2022-08-06 07:49:45+00:00,💪💪 🫵futur BTC ETH Solana blockchain cryptocurrency,0.0,Neutral
2022-08-06 07:49:41+00:00,The plot The Forced Marriage like roller coaster emotion Its riveting full surprises BTC…,0.18333333333333332,Positive
2022-08-06 07:49:41+00:00,Dont complain btcpay pumped dont buy btcpay bitcoin btc bitcoinpay crypto IndiaWantsCrypto PancakeSwap shiba,0.0,Neutral
2022-08-06 07:49:40+00:00,🚄 ETC 62 Others 🟢 47 🔴 16 🇰🇷 4215억원 🇺🇸 3607237 🇯🇵 ¥396212964 🇪🇺 €3053089 🇨🇳 23287333元 🎉Upflow volume Now UpbitKorea ETC DKA BTC ZIL XRP META SOL BAT STPT AVAX BORA THETA ETH DOGE BTG STRAX XEC MATIC TT AXS T NEO STEEM ST,0.0,Neutral
2022-08-06 07:49:39+00:00,1cent ecosystem great news 3 tokens 1cent xcent mcent set tax 10 forever get Certik 1Cent contract Renounce ownership BSC BNB Crypto BTC shiba Cardano ShibaArmy BONE CardanoCommunity Cryptomonedas,0.8,Positive
